id;name;ca;town;status;type;numVictims;lat;long
2812;Fosa-osario en San Pedro de Cardeña;Castilla y León;Castrillo del Val;NO INTERVENIDA;;0;42.31501;-3.5831695
2813;;;;;;0;0.0;0.0
2814;;;;;;0;0.0;0.0
2815;Fosa en A Rebroxada-Soutadoiro;Galicia;Carballeda de Valdeorras;EXHUMADA TOTAL;GUERRILLERA;1;42.3785;-6.876986
2816;;;;;;1;0.0;0.0
2817;;;;;;1;0.0;0.0
2818;;;;;;1;0.0;0.0
2819;;;;;;1;0.0;0.0
2820;;;;;;1;0.0;0.0
2821;;;;;;1;0.0;0.0
2822;;;;;;1;0.0;0.0
2823;;;;;;1;0.0;0.0
2824;;;;;;1;0.0;0.0
2825;;;;;;1;0.0;0.0
2826;;;;;;1;0.0;0.0
2827;Fosa en cementerio de Tudela;Comunidad Foral de Navarra;Tudela;EXHUMADA TOTAL;FUSILAMIENTO;15;42.06033;-1.6041278
2828;;;;;;15;0.0;0.0
2829;;;;;;15;0.0;0.0
2830;;;;;;15;0.0;0.0
2831;;;;;;15;0.0;0.0
2832;;;;;;15;0.0;0.0
2833;Fosas en cementerio de Urzante;Comunidad Foral de Navarra;Murchante;EXHUMADA TOTAL;;28;42.03211;-1.6542722
2834;Fosas en cementerio de Berriosuso;Comunidad Foral de Navarra;Berrioplano;EXHUMADA PARCIAL;;14;42.853386;-1.6916529
2835;Fosas en cementerio de Oteiza de Berrioplano;Comunidad Foral de Navarra;Berrioplano;EXHUMADA PARCIAL;;14;42.853386;-1.6916529
2836;Fosa en Cementerio nuevo;Extremadura;Villanueva de la Serena;NO INTERVENIDA;;0;38.97596;-5.7957277
2837;;;;;;0;0.0;0.0
2838;;;;;;0;0.0;0.0
2839;;;;;;0;0.0;0.0
2840;;;;;;0;0.0;0.0
2841;;;;;;0;0.0;0.0
2842;;;;;;0;0.0;0.0
2843;;;;;;0;0.0;0.0
2844;;;;;;0;0.0;0.0
2845;;;;;;0;0.0;0.0
2846;;;;;;0;0.0;0.0
2847;Fosa de soldados Compañía Zubiaur;País Vasco;Elgoibar;EXHUMADA TOTAL;LUCHA ARMADA;6;43.21506;-2.4152224
2848;;;;;;6;0.0;0.0
2849;Fosa en Iragorri-Katin Txiki;País Vasco;Oiartzun;EXHUMADA TOTAL;;0;43.30916;-1.8596222
2850;;;;;;0;0.0;0.0
2851;;;;;;0;0.0;0.0
2852;;;;;;0;0.0;0.0
2853;;;;;;0;0.0;0.0
2854;;;;;;0;0.0;0.0
2855;;;;;;0;0.0;0.0
2856;;;;;;0;0.0;0.0
2857;Fosa en calle La Riva;Castilla y León;Espinosa de los Monteros;EXHUMADA TOTAL;FUSILAMIENTO;0;43.07791;-3.551536
2858;Fosa de las cuatro mujeres;Castilla y León;Espinosa de los Monteros;EXHUMADA TOTAL;;0;43.07791;-3.551536
2859;Fosa en cementerio de Montenegro de Cameros;Castilla y León;Montenegro de Cameros;EXHUMADA TOTAL;FUSILAMIENTO;9;42.09017;-2.752128
2860;Fosa en el Carrascal de Villarroya;La Rioja;Grávalos;DESAPARECIDA;FUSILAMIENTO;0;42.109047;-2.0003667
2861;Fosa del cementerio de Arnedillo;La Rioja;Arnedillo;DESAPARECIDA;FUSILAMIENTO;0;42.21352;-2.2353194
2862;Fosa en el paraje El Portalón;Castilla y León;Gavilanes;EXHUMADA TOTAL;;3;40.27806;-4.8519444
2863;Fosa en el paraje Pradera de lo Alto;Castilla y León;Santa Cruz del Valle;NO INTERVENIDA;FUSILAMIENTO;5;40.25176;-5.0023
2864;Fosa de 4 soldados Compañía Zubiaur;País Vasco;Elgoibar;EXHUMADA TOTAL;;0;43.21506;-2.4152224
2865;;;;;;0;0.0;0.0
2866;;;;;;0;0.0;0.0
2867;Fosa en cementerio de Abenójar;Castilla-La Mancha;Abenójar;EXHUMADA TOTAL;FUSILAMIENTO;0;38.8813;-4.3557444
2868;Fosa en la Lomilla de los Muertos;Andalucía;Istán;EXHUMADA TOTAL;FUSILAMIENTO;4;36.58303;-4.9481697
2869;Fosa común en el cementerio de Gualchos;Andalucía;Gualchos;EXHUMADA TOTAL;FUSILAMIENTO;11;36.72598;-3.3552139
2870;Fosas en el paseo del cementerio de Calera y Chozas;Castilla-La Mancha;Calera y Chozas;EXHUMADA TOTAL;FUSILAMIENTO;0;39.882797;-4.979247
2871;Fosa 1 junto a Iglesia de La Inmaculada;Andalucía;Pinar, El;EXHUMADA TOTAL;;0;36.89604;-3.5253665
2872;Fosa 1 junto a la iglesia de La Inmaculada-Pinos del Valle;Andalucía;Pinar, El;EXHUMADA TOTAL;EJECUCION;4;36.89604;-3.5253665
2873;Fosa 2 junto a la iglesia de La Inmaculada-Pinos del Valle;Andalucía;Pinar, El;EXHUMADA TOTAL;FUSILAMIENTO;7;36.89604;-3.5253665
2874;Fosa 3 junto a la iglesia de La Inmaculada-Pinos del Valle;Andalucía;Pinar, El;EXHUMADA TOTAL;;1;36.89604;-3.5253665
2875;Fosas en Valdelallana-Villanueva de Valdueza;Castilla y León;Ponferrada;EXHUMADA TOTAL;;0;42.54889;-6.5988946
2876;Fosas en cementerio de Teilán;Galicia;Bóveda;EXHUMADA PARCIAL;GUERRILLERA;2;42.62328;-7.4843135
2877;Fosas en el paraje Las Quintanas ;Castilla y León;Villabasta de Valdavia;EXHUMADA TOTAL;FUSILAMIENTO;0;42.5624;-4.601919
2878;Fosa común nº 14 del cementerio de Paterna;Comunitat Valenciana;Paterna;EXHUMADA TOTAL;EJECUCION;4;39.50392;-0.44137222
2879;Cementerio musulmán de Barcia;Principado de Asturias;Valdés;NO INTERVENIDA;;0;43.54562;-6.5336585
2880;Fosas de San Justo de la Vega;Castilla y León;San Justo de la Vega;EXHUMADA TOTAL;;0;42.45321;-6.014636
2881;;;;;;0;0.0;0.0
2882;Fosas en la Tejería de Monreal;Comunidad Foral de Navarra;Monreal;DESAPARECIDA;;0;;
2883;Fosas de la Tejería de Monreal;Comunidad Foral de Navarra;Monreal;DESAPARECIDA;;92;42.7057;-1.5067306
2884;Fosa en el paraje El Portarrón;Comunidad Foral de Navarra;Tiebas-Muruarte de Reta;DESAPARECIDA;;9;42.694744;-1.6388333
